    179,   10.0571432,   212.330246,
    180,   7.54285717,   212.702225,
    181,   5.02857161,   213.074219,
    182,    2.5142858,   213.446198,
    183,   15.0857143,   206.697586,
    184,   12.5714283,   207.073746,
    185,   10.0571432,   207.449905,
    186,   7.54285717,   207.826065,
    187,   5.02857161,   208.202225,
    188,    2.5142858,   208.578384,
    189,   15.0857143,   201.808899,
    190,   12.5714283,    202.18924,
    191,   10.0571432,    202.56958,
    192,   7.54285717,   202.949905,
    193,   5.02857161,   203.330246,
    194,    2.5142858,   203.710571,
    195,   15.0857143,   196.920227,
    196,   12.5714283,   197.304733,
    197,   10.0571432,    197.68924,
    198,   7.54285717,   198.073746,
    199,   5.02857161,   198.458252,
    200,    2.5142858,   198.842758,
    201,   15.0857143,    192.03154,
    202,   12.5714283,   192.420227,
    203,   10.0571432,   192.808899,
    204,   7.54285717,   193.197586,
    205,   5.02857161,   193.586273,
    206,    2.5142858,    193.97496,
    207,   15.0857143,   187.142853,
    208,   12.5714283,   187.535721,
    209,   10.0571432,   187.928574,
    210,   7.54285717,   188.321426,
    211,   5.02857161,   188.714279,
    212,    2.5142858,   189.107147,
    213,   15.0857143,   182.254181,
    214,   12.5714283,   182.651199,
    215,   10.0571432,   183.048233,
    216,   7.54285717,   183.445267,
    217,   5.02857161,     183.8423,
    218,    2.5142858,   184.239334,
    219,   15.0857143,   177.365494,
    220,   12.5714283,   177.766693,
    221,   10.0571432,   178.167908,
    222,   7.54285717,   178.569107,
    223,   5.02857161,   178.970322,
    224,    2.5142858,   179.371521,
    225,   15.0857143,   172.476807,
    226,   12.5714283,   172.882187,
    227,   10.0571432,   173.287567,
    228,   7.54285717,   173.692947,
    229,   5.02857161,   174.098328,
    230,    2.5142858,   174.503708,
    231,   15.0857143,    167.58812,
    232,   12.5714283,   167.997681,
    233,   10.0571432,   168.407242,
    234,   7.54285717,   168.816788,
    235,   5.02857161,   169.226349,
    236,    2.5142858,   169.635895,
    237,   15.0857143,   162.699448,
    238,   12.5714283,   163.113174,
    239,   10.0571432,   163.526901,
    240,   7.54285717,   163.940628,
    241,   5.02857161,   164.354355,
    242,    2.5142858,   164.768082,
    243,   15.0857143,    157.81076,
    244,   12.5714283,   158.228668,
    245,   10.0571432,   158.646561,
    246,   7.54285717,   159.064468,
    247,   5.02857161,   159.482376,
    248,    2.5142858,   159.900284,
    249,   15.0857143,   152.922073,
    250,   12.5714283,   153.344162,
    251,   10.0571432,   153.766235,
    252,   7.54285717,   154.188309,
    253,   5.02857161,   154.610382,
    254,    2.5142858,   155.032471,
    255,   15.0857143,   148.691559,
    256,   12.5714283,   149.008118,
    257,   10.0571432,   149.324677,
    258,   7.54285717,   149.641235,
    259,   5.02857161,   149.957794,
    260,    2.5142858,   150.274353,
    261,   15.0857143,   144.461044,
    262,   12.5714283,   144.672073,
    263,   10.0571432,   144.883118,
    264,   7.54285717,   145.094162,
    265,   5.02857161,   145.305191,
    266,    2.5142858,   145.516235,
    267,   15.0857143,   140.230515,
    268,   12.5714283,   140.336044,
    269,   10.0571432,   140.441559,
    270,   7.54285717,   140.547073,
    271,   5.02857161,   140.652603,
    272,    2.5142858,   140.758118,
    273,    48.309803,   153.243011,
    274,   47.0731583,   153.508743,
    275,   45.4380989,   153.799042,
    276,   43.6618385,    154.07135,
    277,   41.8320618,   154.326263,
    278,   39.9812508,   154.570404,
    279,   38.1220551,   154.808899,
    280,   36.2595291,   155.044632,
    281,   34.3956909,   155.279114,
    282,   32.5313416,   155.513062,
    283,   30.6667938,   155.746765,
    284,   28.8021698,   155.980377,
    285,    26.937521,   156.213959,
    286,   25.0728607,    156.44754,
    287,   23.2079239,   156.681305,
    288,   21.3417358,   156.916046,
    289,    19.472847,   157.152908,
    290,     67.65271,   156.093567,
    291,   65.9481583,   155.877014,
    292,   64.2428513,   155.658432,
    293,   62.5372047,   155.438934,
    294,   60.8314171,   155.219086,
    295,   59.1255798,   154.999069,
    296,   57.4197121,   154.778992,
    297,   55.7138367,   154.558884,
    298,   54.0091324,   154.336258,
    299,   52.3244286,   154.098312,
    300,   50.7256012,   153.818207,
    301,   49.3318634,   153.484451,
    302,   64.7231445,   159.663208,
    303,    61.785965,   163.212433,
    304,   58.8440895,   166.749054,
    305,   55.8997803,   170.279175,
    306,   52.9543381,   173.806259,
    307,   50.0084152,   177.332062,
    308,   47.0622978,    180.85733,
    309,   44.1161079,   184.382416,
    310,   41.1698837,    187.90744,
    311,   38.2236519,   191.432419,
    312,     35.27742,   194.957367,
    313,   32.3311844,    198.48233,
    314,   29.3849449,   202.007294,
    315,   26.4387093,   205.532257,
    316,   23.4924736,   209.057205,
    317,    20.546236,   212.582169,
    318,   63.1332245,   159.210037,
    319,   60.3037987,   162.504242,
    320,   57.4650726,   165.773514,
    321,    54.621315,   169.029297,
    322,   51.7751236,   172.278595,
    323,    48.927845,   175.524994,
    324,   46.0801125,   178.770142,
    325,   43.2321968,   182.014801,
    326,   40.3842087,   185.259293,
    327,   37.5361938,   188.503708,
    328,   34.6881714,   191.748077,
    329,   31.8401451,   194.992447,
    330,    28.992115,   198.236816,
    331,   26.1440868,   201.481186,
    332,   23.2960567,    204.72554,
    333,   20.4480286,    207.96991,
    334,   61.5423241,   158.754242,
    335,    58.820816,   161.793854,
    336,   56.0855026,   164.796494,
    337,   53.3425293,   167.778595,
    338,   50.5957336,   170.750473,
    339,   47.8471909,   173.717667,
    340,   45.0978889,   176.682831,
    341,   42.3482666,   179.647141,
    342,   39.5985222,    182.61113,
    343,    36.848732,   185.574982,
    344,   34.0989227,   188.538773,
    345,   31.3491039,   191.502563,
    346,   28.5992832,   194.466339,
    347,   25.8494625,   197.430099,
    348,   23.0996399,   200.393875,
    349,   20.3498192,   203.357635,
    350,   59.9509544,   158.297195,
    351,     57.33741,   161.082336,
    352,   54.7056274,   163.818649,
    353,   52.0635452,   166.527359,
    354,   49.4162369,   169.222076,
    355,   46.7664795,   171.910217,
    356,   44.1156311,   174.595459,
    357,    41.464325,   177.279449,
    358,   38.8128319,   179.962952,
    359,   36.1612625,   182.646255,
    360,   33.5096664,   185.329468,
    361,   30.8580627,   188.012665,
    362,   28.2064514,   190.695847,
    363,   25.5548382,   193.379028,
    364,   22.9032249,    196.06221,
    365,   20.2516117,   198.745392,
    366,    58.359375,     157.8396,
    367,   55.8537903,    160.37027,
    368,    53.325592,   162.840363,
    369,    50.784462,   165.275848,
    370,   48.2366791,   167.693497,
    371,   45.6857338,   170.102661,
    372,   43.1333618,   172.508011,
    373,   40.5803757,   174.911743,
    374,   38.0271339,   177.314758,
    375,   35.4737968,   179.717514,
    376,    32.920414,   182.120163,
    377,   30.3670216,   184.522766,
    378,   27.8136177,   186.925354,
    379,   25.2602139,   189.327942,
    380,     22.70681,    191.73053,
